frame_idx,is_washing_cons,movement_cons,transition_mask,n_annotators,votes_0,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7
0,1,7,0,1,0,0,0,0,0,0,0,1
1,1,7,0,1,0,0,0,0,0,0,0,1
2,1,7,0,1,0,0,0,0,0,0,0,1
3,1,7,0,1,0,0,0,0,0,0,0,1
4,1,7,0,1,0,0,0,0,0,0,0,1
5,1,7,0,1,0,0,0,0,0,0,0,1
6,1,7,0,1,0,0,0,0,0,0,0,1
7,1,7,0,1,0,0,0,0,0,0,0,1
8,1,7,0,1,0,0,0,0,0,0,0,1
9,1,7,0,1,0,0,0,0,0,0,0,1
10,1,7,0,1,0,0,0,0,0,0,0,1
11,1,7,0,1,0,0,0,0,0,0,0,1
12,1,7,0,1,0,0,0,0,0,0,0,1
13,1,7,0,1,0,0,0,0,0,0,0,1
14,1,7,0,1,0,0,0,0,0,0,0,1
15,1,7,0,1,0,0,0,0,0,0,0,1
16,1,7,0,1,0,0,0,0,0,0,0,1
17,1,7,0,1,0,0,0,0,0,0,0,1
18,1,7,0,1,0,0,0,0,0,0,0,1
19,1,7,0,1,0,0,0,0,0,0,0,1
20,1,7,0,1,0,0,0,0,0,0,0,1
21,1,7,0,1,0,0,0,0,0,0,0,1
22,1,7,0,1,0,0,0,0,0,0,0,1
23,1,7,0,1,0,0,0,0,0,0,0,1
24,1,7,0,1,0,0,0,0,0,0,0,1
25,1,7,0,1,0,0,0,0,0,0,0,1
26,1,7,0,1,0,0,0,0,0,0,0,1
27,1,7,0,1,0,0,0,0,0,0,0,1
28,1,7,0,1,0,0,0,0,0,0,0,1
29,1,7,0,1,0,0,0,0,0,0,0,1
30,1,7,0,1,0,0,0,0,0,0,0,1
31,1,7,0,1,0,0,0,0,0,0,0,1
32,1,7,0,1,0,0,0,0,0,0,0,1
33,1,7,0,1,0,0,0,0,0,0,0,1
34,1,7,0,1,0,0,0,0,0,0,0,1
35,1,7,0,1,0,0,0,0,0,0,0,1
36,1,7,0,1,0,0,0,0,0,0,0,1
37,1,7,0,1,0,0,0,0,0,0,0,1
38,1,7,0,1,0,0,0,0,0,0,0,1
39,1,7,0,1,0,0,0,0,0,0,0,1
40,1,7,0,1,0,0,0,0,0,0,0,1
41,1,7,0,1,0,0,0,0,0,0,0,1
42,1,7,0,1,0,0,0,0,0,0,0,1
43,1,7,0,1,0,0,0,0,0,0,0,1
44,1,7,0,1,0,0,0,0,0,0,0,1
45,1,7,0,1,0,0,0,0,0,0,0,1
46,1,7,0,1,0,0,0,0,0,0,0,1
47,1,7,0,1,0,0,0,0,0,0,0,1
48,1,7,0,1,0,0,0,0,0,0,0,1
49,1,7,0,1,0,0,0,0,0,0,0,1
50,1,7,0,1,0,0,0,0,0,0,0,1
51,1,7,0,1,0,0,0,0,0,0,0,1
52,1,7,0,1,0,0,0,0,0,0,0,1
53,1,7,0,1,0,0,0,0,0,0,0,1
54,1,7,0,1,0,0,0,0,0,0,0,1
55,1,7,0,1,0,0,0,0,0,0,0,1
56,1,7,0,1,0,0,0,0,0,0,0,1
57,1,7,0,1,0,0,0,0,0,0,0,1
58,1,7,0,1,0,0,0,0,0,0,0,1
59,1,7,0,1,0,0,0,0,0,0,0,1
60,1,7,0,1,0,0,0,0,0,0,0,1
61,1,7,0,1,0,0,0,0,0,0,0,1
62,1,7,0,1,0,0,0,0,0,0,0,1
63,1,7,0,1,0,0,0,0,0,0,0,1
64,1,7,0,1,0,0,0,0,0,0,0,1
65,1,7,0,1,0,0,0,0,0,0,0,1
66,1,7,0,1,0,0,0,0,0,0,0,1
67,1,7,0,1,0,0,0,0,0,0,0,1
68,1,7,0,1,0,0,0,0,0,0,0,1
69,1,7,0,1,0,0,0,0,0,0,0,1
70,1,7,0,1,0,0,0,0,0,0,0,1
71,1,7,0,1,0,0,0,0,0,0,0,1
72,1,7,0,1,0,0,0,0,0,0,0,1
73,1,7,0,1,0,0,0,0,0,0,0,1
74,1,7,0,1,0,0,0,0,0,0,0,1
75,1,7,0,1,0,0,0,0,0,0,0,1
76,1,7,0,1,0,0,0,0,0,0,0,1
77,1,7,0,1,0,0,0,0,0,0,0,1
78,1,7,0,1,0,0,0,0,0,0,0,1
79,1,7,0,1,0,0,0,0,0,0,0,1
80,1,7,0,1,0,0,0,0,0,0,0,1
81,1,7,0,1,0,0,0,0,0,0,0,1
82,1,7,0,1,0,0,0,0,0,0,0,1
83,1,7,0,1,0,0,0,0,0,0,0,1
84,1,7,0,1,0,0,0,0,0,0,0,1
85,1,7,0,1,0,0,0,0,0,0,0,1
86,1,7,0,1,0,0,0,0,0,0,0,1
87,1,7,0,1,0,0,0,0,0,0,0,1
88,1,7,0,1,0,0,0,0,0,0,0,1
89,1,7,0,1,0,0,0,0,0,0,0,1
90,1,7,0,1,0,0,0,0,0,0,0,1
91,1,7,0,1,0,0,0,0,0,0,0,1
92,1,7,0,1,0,0,0,0,0,0,0,1
93,1,7,0,1,0,0,0,0,0,0,0,1
94,1,7,0,1,0,0,0,0,0,0,0,1
95,1,7,0,1,0,0,0,0,0,0,0,1
96,1,7,0,1,0,0,0,0,0,0,0,1
97,1,7,0,1,0,0,0,0,0,0,0,1
98,1,7,0,1,0,0,0,0,0,0,0,1
99,1,7,0,1,0,0,0,0,0,0,0,1
100,1,7,0,1,0,0,0,0,0,0,0,1
101,1,7,0,1,0,0,0,0,0,0,0,1
102,1,7,0,1,0,0,0,0,0,0,0,1
103,1,7,0,1,0,0,0,0,0,0,0,1
104,1,7,0,1,0,0,0,0,0,0,0,1
105,1,7,0,1,0,0,0,0,0,0,0,1
106,1,7,0,1,0,0,0,0,0,0,0,1
107,1,7,0,1,0,0,0,0,0,0,0,1
108,1,7,0,1,0,0,0,0,0,0,0,1
109,1,7,0,1,0,0,0,0,0,0,0,1
110,1,7,0,1,0,0,0,0,0,0,0,1
111,1,7,0,1,0,0,0,0,0,0,0,1
112,1,7,0,1,0,0,0,0,0,0,0,1
113,1,7,0,1,0,0,0,0,0,0,0,1
114,1,7,0,1,0,0,0,0,0,0,0,1
115,1,7,0,1,0,0,0,0,0,0,0,1
116,1,7,0,1,0,0,0,0,0,0,0,1
117,1,7,0,1,0,0,0,0,0,0,0,1
118,1,7,0,1,0,0,0,0,0,0,0,1
119,1,7,0,1,0,0,0,0,0,0,0,1
120,1,7,0,1,0,0,0,0,0,0,0,1
121,1,7,0,1,0,0,0,0,0,0,0,1
122,1,7,0,1,0,0,0,0,0,0,0,1
123,1,7,0,1,0,0,0,0,0,0,0,1
124,1,7,0,1,0,0,0,0,0,0,0,1
125,1,7,0,1,0,0,0,0,0,0,0,1
126,1,7,0,1,0,0,0,0,0,0,0,1
127,1,7,0,1,0,0,0,0,0,0,0,1
128,1,7,0,1,0,0,0,0,0,0,0,1
129,1,7,0,1,0,0,0,0,0,0,0,1
130,1,7,0,1,0,0,0,0,0,0,0,1
131,1,7,0,1,0,0,0,0,0,0,0,1
132,1,7,0,1,0,0,0,0,0,0,0,1
133,1,7,0,1,0,0,0,0,0,0,0,1
134,1,7,0,1,0,0,0,0,0,0,0,1
135,1,7,0,1,0,0,0,0,0,0,0,1
136,1,7,0,1,0,0,0,0,0,0,0,1
137,1,7,0,1,0,0,0,0,0,0,0,1
138,1,7,0,1,0,0,0,0,0,0,0,1
139,1,7,0,1,0,0,0,0,0,0,0,1
140,1,7,0,1,0,0,0,0,0,0,0,1
141,1,7,0,1,0,0,0,0,0,0,0,1
142,1,7,0,1,0,0,0,0,0,0,0,1
143,1,7,0,1,0,0,0,0,0,0,0,1
144,1,7,0,1,0,0,0,0,0,0,0,1
145,1,7,0,1,0,0,0,0,0,0,0,1
146,1,7,0,1,0,0,0,0,0,0,0,1
147,1,7,0,1,0,0,0,0,0,0,0,1
148,1,7,0,1,0,0,0,0,0,0,0,1
149,1,7,0,1,0,0,0,0,0,0,0,1
150,1,7,0,1,0,0,0,0,0,0,0,1
151,1,7,0,1,0,0,0,0,0,0,0,1
152,1,7,0,1,0,0,0,0,0,0,0,1
153,1,7,0,1,0,0,0,0,0,0,0,1
154,1,7,0,1,0,0,0,0,0,0,0,1
155,1,7,0,1,0,0,0,0,0,0,0,1
156,1,7,0,1,0,0,0,0,0,0,0,1
157,1,7,0,1,0,0,0,0,0,0,0,1
158,1,7,0,1,0,0,0,0,0,0,0,1
159,1,7,0,1,0,0,0,0,0,0,0,1
160,1,7,0,1,0,0,0,0,0,0,0,1
161,1,7,0,1,0,0,0,0,0,0,0,1
162,1,7,0,1,0,0,0,0,0,0,0,1
163,1,7,0,1,0,0,0,0,0,0,0,1
164,1,7,0,1,0,0,0,0,0,0,0,1
165,1,7,0,1,0,0,0,0,0,0,0,1
166,1,7,0,1,0,0,0,0,0,0,0,1
167,1,7,0,1,0,0,0,0,0,0,0,1
