frame_idx,is_washing_cons,movement_cons,transition_mask,n_annotators,votes_0,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7
0,0,-1,0,4,0,0,0,0,0,0,0,0
1,0,-1,0,4,0,0,0,0,0,0,0,0
2,0,-1,0,4,0,0,0,0,0,0,0,0
3,0,-1,0,4,0,0,0,0,0,0,0,0
4,0,-1,0,4,0,0,0,0,0,0,0,0
5,0,-1,0,4,0,0,0,0,0,0,0,0
6,0,-1,0,4,0,0,0,0,0,0,0,0
7,0,-1,0,4,0,0,0,0,0,0,0,0
8,0,-1,0,4,0,0,0,0,0,0,0,0
9,0,-1,0,4,0,0,0,0,0,0,0,0
10,0,-1,0,4,1,0,0,0,0,0,0,0
11,0,-1,0,4,1,0,0,0,0,0,0,0
12,0,-1,0,4,1,0,0,0,0,0,0,0
13,0,-1,0,4,1,0,0,0,0,0,0,0
14,0,-1,0,4,1,0,0,0,0,0,0,0
15,0,-1,0,4,1,0,0,0,0,0,0,0
16,0,-1,0,4,1,0,0,0,0,0,0,0
17,0,-1,0,4,1,0,0,0,0,0,0,0
18,0,-1,0,4,1,0,0,0,0,0,0,0
19,0,-1,0,4,1,0,0,0,0,0,0,0
20,0,-1,0,4,1,0,0,0,0,0,0,0
21,-1,-1,0,4,1,1,0,0,0,0,0,0
22,-1,-1,0,4,1,1,0,0,0,0,0,0
23,1,1,0,4,1,2,0,0,0,0,0,0
24,1,1,0,4,1,2,0,0,0,0,0,0
25,1,1,0,4,1,2,0,0,0,0,0,0
26,1,1,0,4,1,2,0,0,0,0,0,0
27,1,1,0,4,1,2,0,0,0,0,0,0
28,1,1,0,4,1,2,0,0,0,0,0,0
29,1,1,0,4,1,2,0,0,0,0,0,0
30,1,1,0,4,0,3,0,0,0,0,0,0
31,1,1,0,4,0,3,0,0,0,0,0,0
32,1,1,0,4,0,4,0,0,0,0,0,0
33,1,1,0,4,0,4,0,0,0,0,0,0
34,1,1,0,4,0,4,0,0,0,0,0,0
